Fecha,Hora,caudal m3 chamiza
22/03/2022,18:13,4.612
22/03/2022,18:43,4.612
22/03/2022,19:13,4.612
22/03/2022,19:43,4.612
22/03/2022,20:13,4.612
22/03/2022,20:43,4.378
22/03/2022,21:13,4.378
22/03/2022,21:43,4.378
22/03/2022,22:13,4.378
22/03/2022,22:43,4.378
22/03/2022,23:13,4.378
22/03/2022,23:43,4.378
23/03/2022,00:13,4.378
23/03/2022,00:43,4.612
23/03/2022,01:13,4.612
23/03/2022,01:43,4.612
23/03/2022,02:13,4.612
23/03/2022,02:43,4.612
23/03/2022,03:13,4.846
23/03/2022,03:43,4.846
23/03/2022,04:13,4.846
23/03/2022,04:43,5.081
23/03/2022,05:13,5.081
23/03/2022,05:43,5.315
23/03/2022,06:13,5.812
23/03/2022,06:43,6.075
23/03/2022,07:13,6.601
23/03/2022,07:43,6.864
23/03/2022,08:13,7.156
23/03/2022,08:43,7.447
23/03/2022,09:13,8.030
23/03/2022,09:43,8.963
23/03/2022,10:13,9.283
23/03/2022,10:43,9.924
23/03/2022,11:13,10.273
23/03/2022,11:43,10.273
23/03/2022,12:13,10.273
23/03/2022,12:43,10.273
23/03/2022,13:13,10.273
23/03/2022,13:43,9.924
23/03/2022,14:13,9.604
23/03/2022,14:43,9.604
23/03/2022,15:13,9.604
23/03/2022,15:43,9.283
23/03/2022,16:13,9.283
23/03/2022,16:43,8.963
23/03/2022,17:13,8.963
23/03/2022,18:43,8.322
23/03/2022,19:13,8.322
23/03/2022,19:43,8.030
23/03/2022,20:13,8.030
23/03/2022,20:43,8.030
23/03/2022,21:13,8.030
23/03/2022,21:43,7.739
23/03/2022,22:13,7.739
23/03/2022,23:43,7.739
24/03/2022,00:13,7.447
24/03/2022,00:43,7.447
24/03/2022,01:13,7.447
24/03/2022,01:43,7.447
24/03/2022,02:13,7.447
24/03/2022,02:43,7.447
24/03/2022,03:13,7.447
24/03/2022,04:43,7.156
24/03/2022,05:13,7.156
24/03/2022,05:43,7.156
24/03/2022,06:13,7.156
24/03/2022,06:43,7.156
24/03/2022,07:13,6.864
24/03/2022,07:43,6.864
24/03/2022,08:13,6.864
24/03/2022,08:43,6.864
24/03/2022,09:13,6.864
24/03/2022,09:43,6.601
24/03/2022,10:13,6.601
24/03/2022,10:43,6.601
24/03/2022,11:13,6.601
24/03/2022,11:43,6.601
24/03/2022,12:13,6.338
24/03/2022,12:43,6.338
24/03/2022,13:13,6.338
24/03/2022,13:43,6.338
24/03/2022,14:13,6.338
24/03/2022,14:43,6.075
24/03/2022,15:13,6.075
24/03/2022,15:43,6.075
24/03/2022,16:13,6.075
24/03/2022,17:43,5.812
24/03/2022,18:13,5.812
24/03/2022,18:43,5.812
24/03/2022,19:13,5.812
24/03/2022,19:43,5.812
24/03/2022,20:13,5.812
24/03/2022,20:43,5.812
24/03/2022,21:13,5.549
24/03/2022,21:43,5.549
24/03/2022,22:13,5.549
24/03/2022,22:43,5.549
24/03/2022,23:13,5.549
24/03/2022,23:43,5.549
25/03/2022,00:13,5.315
25/03/2022,00:43,5.315
25/03/2022,01:13,5.315
25/03/2022,01:43,5.315
25/03/2022,02:13,5.315
25/03/2022,02:43,5.081
25/03/2022,03:13,5.081
25/03/2022,03:43,5.081
25/03/2022,04:13,5.081
25/03/2022,04:43,5.081
25/03/2022,05:13,5.081
25/03/2022,05:43,5.081
25/03/2022,06:13,5.081
25/03/2022,06:43,4.846
25/03/2022,07:13,4.846
25/03/2022,07:43,4.846
25/03/2022,08:13,4.846
25/03/2022,08:43,4.846
25/03/2022,09:13,4.846
25/03/2022,09:43,4.846
25/03/2022,10:13,4.846
25/03/2022,10:43,4.612
25/03/2022,11:13,4.612
25/03/2022,11:43,4.612
25/03/2022,12:13,4.612
25/03/2022,12:43,4.612
25/03/2022,13:13,4.612
25/03/2022,13:43,4.612
25/03/2022,14:13,4.612
25/03/2022,14:43,4.612
25/03/2022,15:13,4.612
25/03/2022,15:43,4.612
25/03/2022,16:13,4.612
25/03/2022,16:43,4.612
25/03/2022,17:13,4.378
25/03/2022,17:43,4.378
25/03/2022,18:13,4.378
25/03/2022,18:43,4.378
25/03/2022,19:13,4.378
25/03/2022,19:43,4.378
25/03/2022,20:13,4.378
25/03/2022,22:43,4.378
25/03/2022,23:13,4.173
26/03/2022,00:43,4.173
26/03/2022,01:13,4.173
26/03/2022,01:43,4.173
26/03/2022,02:13,4.173
26/03/2022,02:43,4.173
26/03/2022,03:13,4.173
26/03/2022,03:43,4.173
26/03/2022,04:13,4.173
26/03/2022,04:43,4.173
26/03/2022,05:13,4.173
26/03/2022,05:43,3.967
26/03/2022,06:13,3.967
26/03/2022,06:43,3.967
26/03/2022,07:13,3.967
26/03/2022,07:43,3.967
26/03/2022,08:13,3.967
26/03/2022,08:43,3.967
26/03/2022,09:13,3.967
26/03/2022,10:43,3.967
26/03/2022,11:13,3.967
26/03/2022,11:43,3.967
26/03/2022,12:13,3.967
26/03/2022,12:43,3.967
26/03/2022,13:13,3.967
26/03/2022,13:43,3.967
26/03/2022,14:13,3.967
26/03/2022,14:43,3.967
26/03/2022,15:13,3.762
26/03/2022,15:43,3.762
26/03/2022,16:13,3.762
26/03/2022,16:43,3.762
26/03/2022,17:13,3.762
26/03/2022,17:43,3.762
26/03/2022,18:13,3.762
26/03/2022,18:43,3.762
26/03/2022,19:13,3.762
26/03/2022,20:43,3.762
26/03/2022,21:13,3.762
26/03/2022,22:43,3.967
26/03/2022,23:13,3.967
26/03/2022,23:43,3.967
27/03/2022,00:13,3.967
27/03/2022,00:43,4.173
27/03/2022,01:13,4.173
27/03/2022,01:43,4.173
27/03/2022,02:13,4.173
27/03/2022,05:43,5.812
27/03/2022,06:13,6.075
27/03/2022,06:43,6.601
27/03/2022,07:13,7.156
27/03/2022,08:43,8.030
27/03/2022,09:13,8.322
27/03/2022,09:43,8.322
27/03/2022,10:13,8.642
27/03/2022,10:43,8.642
27/03/2022,11:13,8.642
27/03/2022,11:43,8.642
27/03/2022,12:13,8.642
27/03/2022,12:43,8.642
27/03/2022,13:13,8.322
27/03/2022,14:43,8.030
27/03/2022,15:13,8.030
27/03/2022,15:43,8.030
27/03/2022,16:13,7.739
27/03/2022,16:43,7.739
27/03/2022,17:13,7.739
27/03/2022,17:43,7.447
27/03/2022,18:13,7.447
27/03/2022,18:43,7.447
27/03/2022,19:13,7.156
27/03/2022,20:43,7.156
27/03/2022,21:13,6.864
27/03/2022,21:43,6.864
27/03/2022,22:13,6.864
27/03/2022,22:43,6.601
27/03/2022,23:13,6.601
27/03/2022,23:43,6.601
28/03/2022,00:13,6.601
28/03/2022,00:43,6.338
28/03/2022,01:13,6.338
28/03/2022,01:43,6.338
28/03/2022,02:13,6.338
28/03/2022,02:43,6.075
28/03/2022,03:13,6.075
28/03/2022,03:43,6.075
28/03/2022,04:13,6.075
28/03/2022,04:43,6.075
28/03/2022,05:13,6.075
28/03/2022,05:43,5.812
28/03/2022,06:13,5.812
28/03/2022,06:43,5.812
28/03/2022,07:13,5.812
28/03/2022,07:43,5.812
28/03/2022,08:13,5.812
28/03/2022,08:43,5.549
28/03/2022,09:13,5.549
28/03/2022,09:43,5.549
28/03/2022,10:13,5.549
28/03/2022,10:43,5.549
28/03/2022,11:13,5.549
28/03/2022,11:43,5.549
28/03/2022,12:13,5.549
28/03/2022,12:43,5.549
28/03/2022,13:13,5.549
28/03/2022,13:43,5.812
28/03/2022,14:13,5.812
28/03/2022,14:43,6.075
28/03/2022,15:13,6.338
28/03/2022,15:43,6.338
28/03/2022,16:13,6.338
28/03/2022,16:43,6.601
28/03/2022,17:13,6.864
28/03/2022,17:43,7.447
28/03/2022,18:13,8.030
28/03/2022,18:43,8.963
28/03/2022,19:13,10.622
28/03/2022,19:43,13.181
28/03/2022,20:13,16.942
28/03/2022,20:43,19.693
28/03/2022,21:13,20.635
28/03/2022,21:43,21.113
28/03/2022,22:13,21.113
28/03/2022,22:43,21.113
28/03/2022,23:13,21.113
28/03/2022,23:43,21.113
29/03/2022,00:13,21.113
29/03/2022,00:43,21.113
29/03/2022,01:13,21.113
29/03/2022,01:43,21.592
29/03/2022,02:13,21.592
29/03/2022,02:43,21.592
29/03/2022,03:13,21.113
29/03/2022,03:43,21.113
29/03/2022,04:13,21.113
29/03/2022,04:43,20.635
29/03/2022,05:13,20.156
29/03/2022,05:43,20.156
29/03/2022,06:13,19.693
29/03/2022,06:43,19.229
29/03/2022,07:13,19.229
29/03/2022,07:43,18.766
29/03/2022,08:13,18.766
29/03/2022,08:43,18.302
29/03/2022,09:13,18.302
29/03/2022,09:43,18.302
29/03/2022,10:13,17.839
29/03/2022,10:43,17.839
29/03/2022,11:13,17.839
29/03/2022,11:43,17.839
29/03/2022,12:13,17.839
29/03/2022,12:43,17.839
29/03/2022,13:13,17.839
29/03/2022,13:43,17.839
29/03/2022,14:13,17.390
29/03/2022,14:43,17.390
29/03/2022,15:13,17.390
29/03/2022,15:43,16.942
29/03/2022,16:13,16.942
29/03/2022,16:43,16.493
29/03/2022,17:13,16.493
29/03/2022,17:43,16.045
29/03/2022,18:13,16.045
29/03/2022,18:43,15.596
29/03/2022,19:13,15.596
29/03/2022,19:43,15.189
29/03/2022,20:13,15.189
29/03/2022,20:43,14.781
29/03/2022,21:13,14.781
29/03/2022,21:43,14.374
29/03/2022,22:13,14.374
29/03/2022,22:43,14.374
29/03/2022,23:13,13.966
29/03/2022,23:43,13.966
30/03/2022,00:13,13.559
30/03/2022,00:43,13.559
30/03/2022,01:13,13.181
30/03/2022,01:43,13.181
30/03/2022,02:13,12.803
30/03/2022,02:43,12.803
30/03/2022,03:13,12.425
30/03/2022,03:43,12.425
30/03/2022,04:13,12.047
30/03/2022,04:43,12.047
30/03/2022,05:13,11.669
30/03/2022,05:43,11.669
30/03/2022,06:13,11.320
30/03/2022,06:43,11.320
30/03/2022,07:13,11.320
30/03/2022,07:43,10.971
30/03/2022,08:13,10.971
30/03/2022,08:43,10.971
30/03/2022,09:13,10.622
30/03/2022,09:43,10.622
30/03/2022,10:13,10.273
30/03/2022,10:43,10.273
30/03/2022,11:13,10.273
30/03/2022,11:43,9.924
30/03/2022,12:13,9.924
30/03/2022,12:43,9.924
30/03/2022,13:13,9.604
30/03/2022,13:43,9.604
30/03/2022,14:13,9.604
30/03/2022,14:43,9.604
30/03/2022,15:13,9.283
30/03/2022,15:43,9.283
30/03/2022,16:13,9.283
30/03/2022,16:43,9.283
30/03/2022,17:13,8.963
30/03/2022,17:43,8.963
30/03/2022,18:13,8.963
30/03/2022,18:43,8.963
30/03/2022,19:13,8.642
30/03/2022,19:43,8.642
30/03/2022,20:13,8.642
30/03/2022,20:43,8.642
30/03/2022,21:13,8.322
30/03/2022,21:43,8.322
30/03/2022,22:13,8.322
30/03/2022,22:43,8.030
30/03/2022,23:13,8.030
30/03/2022,23:43,8.030
31/03/2022,00:13,8.030
31/03/2022,00:43,7.739
31/03/2022,01:13,7.739
31/03/2022,01:43,7.739
31/03/2022,02:13,7.739
31/03/2022,02:43,7.739
31/03/2022,03:13,7.447
31/03/2022,03:43,7.447
31/03/2022,04:13,7.447
31/03/2022,04:43,7.447
31/03/2022,05:13,7.447
31/03/2022,05:43,7.156
31/03/2022,06:13,7.156
31/03/2022,06:43,7.156
31/03/2022,07:13,7.156
31/03/2022,07:43,7.156
31/03/2022,08:13,7.156
31/03/2022,08:43,6.864
31/03/2022,09:13,6.864
31/03/2022,09:43,6.864
31/03/2022,10:13,6.864
31/03/2022,10:43,6.864
31/03/2022,11:13,6.864
31/03/2022,11:43,6.601
31/03/2022,12:13,6.601
31/03/2022,12:43,6.601
31/03/2022,13:13,6.601
31/03/2022,13:43,6.601
31/03/2022,14:13,6.601
31/03/2022,14:43,6.601
31/03/2022,15:13,6.601
31/03/2022,15:43,6.338
31/03/2022,16:13,6.338
31/03/2022,16:43,6.338
31/03/2022,17:13,6.338
31/03/2022,17:43,6.338
31/03/2022,18:13,6.338
31/03/2022,18:43,6.338
31/03/2022,19:13,6.075
31/03/2022,19:43,6.075
31/03/2022,20:13,6.075
31/03/2022,20:43,6.075
31/03/2022,21:13,6.075
31/03/2022,21:43,6.075
31/03/2022,22:13,6.075
31/03/2022,22:43,6.075
31/03/2022,23:13,5.812
31/03/2022,23:43,5.812
01/04/2022,00:13,5.812
01/04/2022,00:43,5.812
01/04/2022,01:13,5.812
01/04/2022,01:43,5.812
01/04/2022,02:13,5.812
01/04/2022,02:43,5.812
01/04/2022,03:13,5.549
01/04/2022,03:43,5.549
01/04/2022,04:13,5.549
01/04/2022,04:43,5.549
01/04/2022,05:13,5.549
01/04/2022,05:43,5.549
01/04/2022,06:13,5.549
01/04/2022,06:43,5.549
01/04/2022,07:13,5.549
01/04/2022,07:43,5.549
01/04/2022,08:13,5.315
01/04/2022,08:43,5.315
01/04/2022,09:13,5.315
01/04/2022,09:43,5.315
01/04/2022,10:13,5.315
01/04/2022,10:43,5.315
01/04/2022,11:13,5.315
01/04/2022,11:43,5.315
01/04/2022,12:13,5.315
01/04/2022,12:43,5.315
01/04/2022,13:13,5.315
01/04/2022,13:43,5.081
01/04/2022,14:13,5.081
01/04/2022,14:43,5.081
01/04/2022,15:13,5.081
01/04/2022,15:43,5.081
01/04/2022,16:13,5.081
01/04/2022,16:43,5.081
01/04/2022,17:13,5.081
01/04/2022,17:43,5.081
01/04/2022,18:13,5.081
01/04/2022,18:43,5.081
01/04/2022,19:13,5.081
01/04/2022,19:43,4.846
01/04/2022,20:13,4.846
01/04/2022,20:43,4.846
01/04/2022,21:13,4.846
01/04/2022,21:43,4.846
01/04/2022,22:13,4.846
01/04/2022,22:43,4.846
01/04/2022,23:13,4.846
01/04/2022,23:43,4.846
02/04/2022,00:13,4.612
02/04/2022,00:43,4.612
02/04/2022,01:13,4.612
02/04/2022,01:43,4.612
02/04/2022,02:13,4.612
02/04/2022,02:43,4.612
02/04/2022,03:13,4.612
02/04/2022,03:43,4.612
02/04/2022,04:13,4.612
02/04/2022,04:43,4.612
02/04/2022,05:13,4.612
02/04/2022,05:43,4.612
02/04/2022,06:13,4.612
02/04/2022,06:43,4.378
02/04/2022,07:13,4.378
02/04/2022,07:43,4.378
02/04/2022,08:13,4.612
02/04/2022,08:43,4.612
02/04/2022,09:13,4.612
02/04/2022,09:43,4.612
02/04/2022,10:13,4.612
02/04/2022,10:43,4.378
02/04/2022,11:13,4.378
02/04/2022,11:43,4.612
02/04/2022,12:13,4.612
02/04/2022,12:43,4.612
02/04/2022,13:13,4.846
02/04/2022,13:43,5.081
02/04/2022,14:13,5.081
02/04/2022,14:43,5.315
02/04/2022,15:13,5.315
02/04/2022,15:43,5.315
02/04/2022,16:13,5.549
02/04/2022,16:43,5.549
02/04/2022,17:13,5.812
02/04/2022,17:43,6.338
02/04/2022,18:13,6.864
02/04/2022,18:43,7.739
02/04/2022,19:13,9.283
02/04/2022,19:43,12.803
02/04/2022,20:13,16.493
02/04/2022,20:43,18.302
02/04/2022,21:13,19.693
02/04/2022,21:43,20.635
02/04/2022,22:13,21.113
02/04/2022,22:43,20.635
02/04/2022,23:13,20.156
02/04/2022,23:43,19.229
03/04/2022,00:13,18.766
03/04/2022,00:43,18.302
03/04/2022,01:13,17.839
03/04/2022,01:43,17.390
03/04/2022,02:13,16.942
03/04/2022,02:43,16.493
03/04/2022,03:13,16.045
03/04/2022,03:43,15.596
03/04/2022,04:13,15.189
03/04/2022,04:43,14.781
03/04/2022,05:13,14.374
03/04/2022,05:43,14.374
03/04/2022,06:13,13.966
03/04/2022,06:43,13.559
03/04/2022,07:13,13.559
03/04/2022,07:43,13.181
03/04/2022,08:13,12.803
03/04/2022,08:43,12.803
03/04/2022,09:13,12.425
03/04/2022,09:43,12.047
03/04/2022,10:13,12.047
03/04/2022,10:43,11.669
03/04/2022,11:13,11.669
03/04/2022,11:43,11.320
03/04/2022,12:13,11.320
03/04/2022,12:43,10.971
03/04/2022,13:13,10.971
03/04/2022,13:43,10.971
03/04/2022,14:13,10.622
03/04/2022,14:43,10.622
03/04/2022,15:13,10.622
03/04/2022,15:43,10.273
03/04/2022,16:13,10.273
03/04/2022,16:43,9.924
03/04/2022,17:13,9.924
03/04/2022,17:43,9.924
03/04/2022,18:13,9.604
03/04/2022,18:43,9.604
03/04/2022,19:13,9.604
03/04/2022,19:43,9.604
03/04/2022,20:13,9.283
03/04/2022,20:43,9.283
03/04/2022,21:13,9.283
03/04/2022,21:43,9.283
03/04/2022,22:13,8.963
03/04/2022,22:43,8.963
03/04/2022,23:13,8.963
03/04/2022,23:43,8.963
04/04/2022,00:13,8.642
04/04/2022,00:43,8.642
04/04/2022,01:13,8.642
04/04/2022,01:43,8.642
04/04/2022,02:13,8.642
04/04/2022,02:43,8.642
04/04/2022,03:13,8.322
04/04/2022,03:43,8.322
04/04/2022,04:13,8.322
04/04/2022,04:43,8.322
04/04/2022,05:13,8.030
04/04/2022,05:43,8.030
04/04/2022,06:13,8.030
04/04/2022,06:43,8.030
04/04/2022,07:13,8.030
04/04/2022,07:43,8.030
04/04/2022,08:13,8.030
04/04/2022,08:43,8.030
04/04/2022,09:13,7.739
04/04/2022,09:43,7.739
04/04/2022,10:13,7.739
04/04/2022,10:43,7.739
04/04/2022,11:13,7.739
04/04/2022,11:43,7.739
04/04/2022,12:13,7.739
04/04/2022,12:43,7.739
04/04/2022,13:13,7.739
04/04/2022,13:43,7.739
04/04/2022,14:13,7.739
04/04/2022,14:43,7.739
04/04/2022,15:13,7.739
04/04/2022,15:43,7.739
04/04/2022,16:13,7.739
04/04/2022,16:43,7.447
04/04/2022,17:13,7.447
04/04/2022,17:43,7.447
04/04/2022,18:13,7.447
04/04/2022,18:43,7.447
04/04/2022,19:13,7.447
04/04/2022,19:43,7.447
04/04/2022,20:13,7.447
04/04/2022,20:43,7.447
04/04/2022,21:13,7.447
04/04/2022,21:43,7.447
04/04/2022,22:13,7.447
04/04/2022,22:43,7.447
04/04/2022,23:13,7.156
04/04/2022,23:43,7.156
05/04/2022,00:13,7.156
05/04/2022,00:43,7.156
05/04/2022,01:13,7.156
05/04/2022,01:43,7.447
05/04/2022,02:13,7.447
05/04/2022,02:43,7.447
05/04/2022,03:13,7.447
05/04/2022,03:43,7.739
05/04/2022,04:13,8.030
05/04/2022,04:43,8.642
05/04/2022,05:13,8.963
05/04/2022,05:43,9.283
05/04/2022,06:13,9.604
05/04/2022,06:43,9.604
05/04/2022,07:13,9.924
05/04/2022,07:43,9.924
05/04/2022,08:13,9.924
05/04/2022,08:43,10.273
05/04/2022,09:13,9.924
05/04/2022,09:43,9.924
05/04/2022,10:13,9.924
05/04/2022,10:43,9.924
05/04/2022,11:13,9.924
05/04/2022,11:43,9.924
05/04/2022,12:13,9.604
05/04/2022,12:43,9.604
05/04/2022,13:13,9.604
05/04/2022,13:43,9.604
05/04/2022,14:13,9.604
05/04/2022,14:43,9.604
05/04/2022,15:13,9.283
05/04/2022,15:43,9.283
05/04/2022,16:13,9.283
05/04/2022,16:43,9.283
05/04/2022,17:13,9.604
05/04/2022,17:43,9.604
05/04/2022,18:13,9.604
05/04/2022,18:43,9.604
05/04/2022,19:13,9.604
05/04/2022,19:43,9.604
05/04/2022,20:13,9.604
05/04/2022,20:43,9.604
05/04/2022,21:13,9.604
05/04/2022,21:43,9.604
05/04/2022,22:13,9.604
05/04/2022,22:43,9.604
05/04/2022,23:13,9.604
05/04/2022,23:43,9.604
06/04/2022,00:13,9.604
06/04/2022,00:43,9.283
06/04/2022,01:13,9.283
06/04/2022,01:43,9.283
06/04/2022,02:13,9.283
06/04/2022,02:43,8.963
06/04/2022,03:13,8.963
06/04/2022,03:43,8.963
06/04/2022,04:13,8.963
06/04/2022,04:43,8.963
06/04/2022,05:13,8.642
06/04/2022,05:43,8.642
06/04/2022,06:13,8.642
06/04/2022,06:43,8.642
06/04/2022,07:13,8.642
06/04/2022,07:43,8.322
06/04/2022,08:13,8.322
06/04/2022,08:43,8.322
06/04/2022,09:13,8.322
06/04/2022,09:43,8.322
06/04/2022,10:13,8.322
06/04/2022,10:43,8.322
06/04/2022,11:13,8.322
06/04/2022,11:43,8.322
06/04/2022,12:13,8.322
06/04/2022,12:43,8.322
06/04/2022,13:13,8.642
06/04/2022,13:43,8.642
06/04/2022,14:13,8.642
06/04/2022,14:43,8.963
06/04/2022,15:13,8.963
06/04/2022,15:43,8.963
06/04/2022,16:13,8.963
06/04/2022,16:43,8.963
06/04/2022,17:13,8.963
06/04/2022,17:43,8.963
06/04/2022,18:13,8.963
06/04/2022,18:43,8.963
06/04/2022,19:13,8.963
06/04/2022,19:43,8.963
06/04/2022,20:13,8.963
06/04/2022,20:43,8.642
06/04/2022,21:13,8.642
06/04/2022,21:43,8.642
06/04/2022,22:13,8.642
06/04/2022,22:43,8.642
06/04/2022,23:13,8.642
06/04/2022,23:43,8.322
07/04/2022,00:13,8.322
07/04/2022,00:43,8.322
07/04/2022,01:13,8.322
07/04/2022,01:43,8.322
07/04/2022,02:13,8.030
07/04/2022,02:43,8.030
07/04/2022,03:13,8.030
07/04/2022,03:43,8.030
07/04/2022,04:13,8.030
07/04/2022,04:43,8.030
07/04/2022,05:13,8.322
07/04/2022,05:43,8.322
07/04/2022,06:13,8.642
07/04/2022,06:43,8.642
07/04/2022,07:13,9.283
07/04/2022,07:43,9.604
07/04/2022,08:13,9.924
07/04/2022,08:43,9.924
07/04/2022,09:13,10.273
07/04/2022,09:43,10.622
07/04/2022,10:13,10.971
07/04/2022,10:43,10.971
07/04/2022,11:13,11.320
07/04/2022,11:43,11.320
07/04/2022,12:13,11.320
07/04/2022,12:43,11.320
07/04/2022,13:13,11.320
07/04/2022,13:43,11.320
07/04/2022,14:13,11.320
07/04/2022,14:43,11.320
07/04/2022,15:13,10.971
07/04/2022,15:43,10.971
07/04/2022,16:13,10.971
07/04/2022,16:43,10.971
07/04/2022,17:13,10.622
07/04/2022,17:43,10.622
07/04/2022,18:13,10.273
07/04/2022,18:43,10.273
07/04/2022,19:13,10.273
07/04/2022,19:43,9.924
07/04/2022,20:13,9.924
07/04/2022,20:43,9.924
07/04/2022,21:13,9.604
07/04/2022,21:43,9.604
07/04/2022,22:13,9.604
07/04/2022,22:43,9.604
07/04/2022,23:13,9.604
07/04/2022,23:43,9.283
08/04/2022,00:13,9.283
08/04/2022,00:43,9.283
08/04/2022,01:13,9.283
08/04/2022,01:43,9.283
08/04/2022,02:13,8.963
08/04/2022,02:43,8.963
08/04/2022,03:13,8.963
08/04/2022,03:43,8.963
08/04/2022,04:13,8.963
08/04/2022,04:43,8.642
08/04/2022,05:13,8.642
08/04/2022,05:43,8.642
08/04/2022,06:13,8.642
08/04/2022,06:43,8.642
08/04/2022,07:13,8.642
08/04/2022,07:43,8.322
08/04/2022,08:13,8.322
08/04/2022,08:43,8.322
08/04/2022,09:13,8.322
08/04/2022,09:43,8.030
08/04/2022,10:13,8.030
08/04/2022,10:43,8.030
08/04/2022,11:13,8.030
08/04/2022,11:43,8.030
08/04/2022,12:13,8.030
08/04/2022,12:43,7.739
08/04/2022,13:13,7.739
08/04/2022,13:43,7.739
08/04/2022,14:13,7.739
08/04/2022,14:43,7.739
08/04/2022,15:13,7.739
08/04/2022,15:43,7.447
08/04/2022,16:13,7.447
08/04/2022,16:43,7.447
08/04/2022,17:13,7.447
08/04/2022,17:43,7.447
08/04/2022,18:13,7.447
08/04/2022,18:43,7.447
08/04/2022,19:13,7.156
08/04/2022,19:43,7.156
08/04/2022,20:13,7.156
08/04/2022,20:43,7.156
08/04/2022,21:13,7.156
08/04/2022,21:43,7.156
08/04/2022,22:13,7.156
08/04/2022,22:43,6.864
08/04/2022,23:13,6.864
08/04/2022,23:43,6.864
09/04/2022,00:13,6.864
09/04/2022,00:43,6.864
09/04/2022,01:13,6.864
09/04/2022,01:43,6.864
09/04/2022,02:13,6.864
09/04/2022,02:43,6.864
09/04/2022,03:13,6.601
09/04/2022,03:43,6.601
09/04/2022,04:13,6.601
09/04/2022,04:43,6.601
09/04/2022,05:13,6.601
09/04/2022,05:43,6.601
09/04/2022,06:13,6.601
09/04/2022,06:43,6.601
09/04/2022,07:13,6.601
09/04/2022,07:43,6.338
09/04/2022,08:13,6.338
09/04/2022,08:43,6.338
09/04/2022,09:13,6.338
09/04/2022,09:43,6.338
09/04/2022,10:13,6.338
09/04/2022,10:43,6.338
09/04/2022,11:13,6.338
09/04/2022,11:43,6.338
09/04/2022,12:13,6.338
09/04/2022,12:43,6.338
09/04/2022,13:13,6.601
09/04/2022,13:43,6.601
09/04/2022,14:13,6.601
09/04/2022,14:43,6.601
09/04/2022,15:13,6.601
09/04/2022,15:43,6.864
09/04/2022,16:13,6.864
09/04/2022,16:43,7.156
09/04/2022,17:13,7.447
09/04/2022,17:43,7.447
09/04/2022,18:13,8.030
09/04/2022,18:43,8.322
09/04/2022,19:13,8.963
09/04/2022,19:43,9.604
09/04/2022,20:13,10.273
09/04/2022,20:43,11.320
09/04/2022,21:13,12.425
09/04/2022,21:43,13.559
09/04/2022,22:13,14.781
09/04/2022,22:43,15.596
09/04/2022,23:13,15.596
09/04/2022,23:43,16.045
10/04/2022,00:13,16.045
10/04/2022,00:43,16.045
10/04/2022,01:13,16.045
10/04/2022,01:43,16.045
10/04/2022,02:13,15.596
10/04/2022,02:43,15.596
10/04/2022,03:13,15.596
10/04/2022,03:43,15.596
10/04/2022,04:13,15.596
10/04/2022,04:43,15.596
10/04/2022,05:13,15.596
10/04/2022,05:43,15.596
10/04/2022,06:13,15.596
10/04/2022,06:43,15.596
10/04/2022,07:13,15.596
10/04/2022,07:43,15.596
10/04/2022,08:13,15.596
10/04/2022,08:43,15.189
10/04/2022,09:13,15.189
10/04/2022,09:43,15.189
10/04/2022,10:13,14.781
10/04/2022,10:43,14.374
10/04/2022,11:13,14.374
10/04/2022,11:43,13.966
10/04/2022,12:13,13.966
10/04/2022,12:43,13.559
10/04/2022,13:13,13.559
10/04/2022,13:43,13.559
10/04/2022,14:13,13.181
10/04/2022,14:43,13.181
10/04/2022,15:13,12.803
10/04/2022,15:43,12.803
10/04/2022,16:13,12.425
10/04/2022,16:43,12.425
10/04/2022,17:13,12.047
10/04/2022,17:43,12.047
10/04/2022,18:13,12.047
10/04/2022,18:43,11.669
10/04/2022,19:13,11.669
10/04/2022,19:43,11.669
10/04/2022,20:13,11.320
10/04/2022,20:43,11.320
10/04/2022,21:13,10.971
10/04/2022,21:43,10.971
10/04/2022,22:13,10.971
10/04/2022,22:43,10.622
10/04/2022,23:13,10.622
10/04/2022,23:43,10.622
11/04/2022,00:13,10.273
11/04/2022,00:43,10.273
11/04/2022,01:13,10.273
11/04/2022,01:43,9.924
11/04/2022,02:13,9.924
11/04/2022,02:43,9.924
11/04/2022,03:13,9.924
11/04/2022,03:43,9.604
11/04/2022,04:13,9.604
11/04/2022,04:43,9.604
11/04/2022,05:13,9.604
11/04/2022,05:43,9.604
11/04/2022,06:13,9.283
11/04/2022,06:43,9.283
11/04/2022,07:13,9.283
11/04/2022,07:43,9.283
11/04/2022,08:13,9.283
11/04/2022,08:43,8.963
11/04/2022,09:13,8.963
11/04/2022,09:43,8.963
11/04/2022,10:13,8.963
11/04/2022,10:43,8.963
11/04/2022,11:13,8.963
11/04/2022,11:43,8.963
11/04/2022,12:13,8.963
11/04/2022,12:43,8.963
11/04/2022,13:13,8.963
11/04/2022,13:43,8.963
11/04/2022,14:13,9.283
11/04/2022,14:43,9.283
11/04/2022,15:13,9.283
11/04/2022,15:43,9.283
11/04/2022,16:13,9.283
11/04/2022,16:43,9.604
11/04/2022,17:13,9.604
11/04/2022,17:43,9.604
11/04/2022,18:13,9.604
11/04/2022,18:43,9.924
11/04/2022,19:13,9.924
11/04/2022,19:43,10.273
