Fecha,Hora,caudal m3 puelo
30/04/2022,04:46,646.896
30/04/2022,05:46,642.497
30/04/2022,06:46,638.098
30/04/2022,07:46,629.300
30/04/2022,08:46,629.300
30/04/2022,09:46,620.838
30/04/2022,10:46,608.145
30/04/2022,11:46,612.376
30/04/2022,12:46,603.914
30/04/2022,13:46,599.683
30/04/2022,14:46,603.914
30/04/2022,15:46,599.683
30/04/2022,16:46,582.930
30/04/2022,17:46,586.990
30/04/2022,18:46,586.990
30/04/2022,19:46,578.870
30/04/2022,20:46,574.810
30/04/2022,21:46,574.810
30/04/2022,22:46,574.810
30/04/2022,23:46,570.750
01/05/2022,00:46,566.690
01/05/2022,01:46,566.690
01/05/2022,02:46,562.630
01/05/2022,03:46,558.570
01/05/2022,04:46,566.690
01/05/2022,05:46,558.570
01/05/2022,06:46,550.450
01/05/2022,07:46,550.450
01/05/2022,08:46,550.450
01/05/2022,09:46,546.390
01/05/2022,10:46,538.606
01/05/2022,11:46,542.498
01/05/2022,12:46,542.498
01/05/2022,13:46,534.714
01/05/2022,14:46,534.714
01/05/2022,15:46,534.714
01/05/2022,16:46,530.822
01/05/2022,17:46,530.822
01/05/2022,18:46,523.038
01/05/2022,19:46,526.930
01/05/2022,20:46,523.038
01/05/2022,21:46,523.038
01/05/2022,22:46,523.038
01/05/2022,23:46,523.038
02/05/2022,00:46,523.038
02/05/2022,01:46,519.146
02/05/2022,02:46,519.146
02/05/2022,03:46,515.254
02/05/2022,04:46,519.146
02/05/2022,05:46,519.146
02/05/2022,06:46,511.362
02/05/2022,07:46,511.362
02/05/2022,08:46,511.362
02/05/2022,09:46,511.362
02/05/2022,10:46,511.362
02/05/2022,11:46,511.362
02/05/2022,12:46,503.749
02/05/2022,13:46,507.470
02/05/2022,14:46,503.749
02/05/2022,15:46,507.470
02/05/2022,16:46,503.749
02/05/2022,17:46,496.307
02/05/2022,18:46,496.307
02/05/2022,19:46,496.307
02/05/2022,20:46,496.307
02/05/2022,21:46,492.586
02/05/2022,22:46,488.865
02/05/2022,23:46,492.586
03/05/2022,00:46,492.586
03/05/2022,01:46,485.144
03/05/2022,02:46,488.865
03/05/2022,03:46,485.144
03/05/2022,04:46,485.144
03/05/2022,05:46,481.423
03/05/2022,06:46,477.702
03/05/2022,07:46,473.981
03/05/2022,08:46,473.981
03/05/2022,09:46,477.702
03/05/2022,10:46,473.981
03/05/2022,11:46,470.260
03/05/2022,12:46,473.981
03/05/2022,13:46,470.260
03/05/2022,14:46,470.260
03/05/2022,15:46,470.260
03/05/2022,16:46,473.981
03/05/2022,17:46,473.981
03/05/2022,18:46,477.702
03/05/2022,19:46,473.981
03/05/2022,20:46,477.702
03/05/2022,21:46,477.702
03/05/2022,22:46,481.423
03/05/2022,23:46,481.423
04/05/2022,00:46,492.586
04/05/2022,01:46,492.586
04/05/2022,02:46,492.586
04/05/2022,03:46,500.028
04/05/2022,04:46,507.470
04/05/2022,05:46,519.146
04/05/2022,06:46,526.930
04/05/2022,07:46,530.822
04/05/2022,08:46,534.714
04/05/2022,09:46,542.498
04/05/2022,10:46,546.390
04/05/2022,11:46,558.570
04/05/2022,12:46,558.570
04/05/2022,13:46,570.750
04/05/2022,14:46,578.870
04/05/2022,15:46,586.990
04/05/2022,16:46,595.452
04/05/2022,17:46,612.376
04/05/2022,18:46,608.145
04/05/2022,19:46,620.838
04/05/2022,20:46,629.300
04/05/2022,21:46,646.896
04/05/2022,22:46,655.694
04/05/2022,23:46,660.093
05/05/2022,00:46,677.860
05/05/2022,01:46,682.430
05/05/2022,02:46,700.710
05/05/2022,03:46,705.280
05/05/2022,04:46,718.990
05/05/2022,05:46,733.207
05/05/2022,06:46,737.946
05/05/2022,07:46,747.424
05/05/2022,08:46,756.902
05/05/2022,09:46,771.288
05/05/2022,10:46,776.196
05/05/2022,11:46,781.104
05/05/2022,12:46,781.104
05/05/2022,13:46,795.828
05/05/2022,14:46,805.644
05/05/2022,15:46,830.697
05/05/2022,16:46,830.697
05/05/2022,17:46,830.697
05/05/2022,18:46,825.618
05/05/2022,19:46,830.697
05/05/2022,20:46,830.697
05/05/2022,21:46,856.092
05/05/2022,22:46,866.250
05/05/2022,23:46,871.497
06/05/2022,00:46,876.744
06/05/2022,01:46,876.744
06/05/2022,02:46,887.238
06/05/2022,03:46,892.485
06/05/2022,04:46,892.485
06/05/2022,05:46,897.732
06/05/2022,06:46,897.732
06/05/2022,07:46,908.226
06/05/2022,08:46,902.979
06/05/2022,09:46,902.979
06/05/2022,10:46,897.732
06/05/2022,11:46,897.732
06/05/2022,12:46,892.485
06/05/2022,13:46,887.238
06/05/2022,14:46,876.744
06/05/2022,15:46,887.238
06/05/2022,16:46,871.497
06/05/2022,17:46,866.250
06/05/2022,18:46,866.250
06/05/2022,19:46,835.776
06/05/2022,20:46,866.250
06/05/2022,21:46,845.934
06/05/2022,22:46,845.934
06/05/2022,23:46,820.539
07/05/2022,00:46,830.697
07/05/2022,01:46,825.618
07/05/2022,02:46,825.618
07/05/2022,03:46,810.552
07/05/2022,04:46,805.644
07/05/2022,05:46,805.644
07/05/2022,06:46,805.644
07/05/2022,07:46,795.828
07/05/2022,08:46,786.012
07/05/2022,09:46,776.196
07/05/2022,10:46,771.288
07/05/2022,11:46,766.380
07/05/2022,12:46,761.641
07/05/2022,13:46,766.380
07/05/2022,14:46,737.946
07/05/2022,15:46,766.380
07/05/2022,16:46,756.902
07/05/2022,17:46,756.902
07/05/2022,18:46,761.641
07/05/2022,19:46,766.380
07/05/2022,20:46,761.641
07/05/2022,21:46,766.380
07/05/2022,22:46,776.196
07/05/2022,23:46,771.288
08/05/2022,00:46,795.828
08/05/2022,01:46,786.012
08/05/2022,02:46,810.552
08/05/2022,03:46,805.644
08/05/2022,04:46,830.697
08/05/2022,05:46,861.171
08/05/2022,06:46,892.485
08/05/2022,07:46,934.974
08/05/2022,08:46,956.646
08/05/2022,09:46,989.661
08/05/2022,10:46,995.248
08/05/2022,11:46,1006.420
08/05/2022,12:46,1006.420
08/05/2022,13:46,1023.180
08/05/2022,14:46,1040.280
08/05/2022,15:46,1069.060
08/05/2022,16:46,1080.570
08/05/2022,17:46,1063.310
08/05/2022,18:46,1086.330
08/05/2022,19:46,1080.570
08/05/2022,20:46,1074.820
08/05/2022,21:46,1092.260
08/05/2022,22:46,1069.060
08/05/2022,23:46,1074.820
09/05/2022,00:46,1063.310
09/05/2022,01:46,1046.040
09/05/2022,02:46,1028.770
09/05/2022,03:46,1051.790
09/05/2022,04:46,1046.040
09/05/2022,05:46,1017.600
09/05/2022,06:46,1017.600
09/05/2022,07:46,1017.600
09/05/2022,08:46,989.661
09/05/2022,09:46,995.248
09/05/2022,10:46,972.900
09/05/2022,11:46,967.482
09/05/2022,12:46,962.064
09/05/2022,13:46,951.228
09/05/2022,14:46,934.974
09/05/2022,15:46,934.974
09/05/2022,16:46,929.556
09/05/2022,17:46,913.473
09/05/2022,18:46,897.732
09/05/2022,19:46,876.744
09/05/2022,20:46,892.485
09/05/2022,21:46,871.497
09/05/2022,22:46,871.497
09/05/2022,23:46,881.991
10/05/2022,00:46,861.171
10/05/2022,01:46,856.092
10/05/2022,02:46,845.934
10/05/2022,03:46,835.776
10/05/2022,04:46,825.618
10/05/2022,05:46,815.460
10/05/2022,06:46,810.552
10/05/2022,07:46,800.736
10/05/2022,08:46,800.736
10/05/2022,09:46,795.828
10/05/2022,10:46,790.920
10/05/2022,11:46,781.104
10/05/2022,12:46,771.288
10/05/2022,13:46,771.288
10/05/2022,14:46,756.902
10/05/2022,15:46,752.163
10/05/2022,16:46,756.902
10/05/2022,17:46,742.685
10/05/2022,18:46,742.685
10/05/2022,19:46,733.207
10/05/2022,20:46,718.990
10/05/2022,21:46,723.729
10/05/2022,22:46,714.420
10/05/2022,23:46,705.280
11/05/2022,00:46,705.280
11/05/2022,01:46,705.280
11/05/2022,02:46,687.000
11/05/2022,03:46,687.000
11/05/2022,04:46,677.860
11/05/2022,05:46,677.860
11/05/2022,06:46,668.891
11/05/2022,07:46,664.492
11/05/2022,08:46,664.492
11/05/2022,09:46,664.492
11/05/2022,10:46,660.093
11/05/2022,11:46,651.295
11/05/2022,12:46,642.497
11/05/2022,13:46,646.896
11/05/2022,14:46,629.300
11/05/2022,15:46,629.300
11/05/2022,16:46,629.300
11/05/2022,17:46,625.069
11/05/2022,18:46,620.838
11/05/2022,19:46,620.838
11/05/2022,20:46,612.376
11/05/2022,21:46,620.838
11/05/2022,22:46,612.376
11/05/2022,23:46,612.376
12/05/2022,00:46,616.607
12/05/2022,01:46,616.607
12/05/2022,02:46,612.376
12/05/2022,03:46,616.607
12/05/2022,04:46,603.914
12/05/2022,05:46,612.376
12/05/2022,06:46,616.607
12/05/2022,07:46,616.607
12/05/2022,08:46,616.607
